experiment,model,train_batches,test_batch,n_train,n_test,accuracy,macro_f1,recall_Ethanol,recall_Ethylene,recall_Ammonia,recall_Acetaldehyde,recall_Acetone,recall_Toluene,concentration_mae,concentration_r2
fixed_1to3,dnn_sensor,"1,2,3",4,3275,161,0.84472049689441,0.6924608070995006,1.0,0.6666666666666666,1.0,1.0,0.765625,0.0,32.073850931677015,0.6770509844592452
fixed_1to3,dnn_sensor,"1,2,3",5,3275,197,0.9898477157360406,0.8229250753761802,0.95,1.0,1.0,1.0,0.9642857142857143,0.0,34.157614213197974,0.5502991182046792
fixed_1to3,dnn_sensor,"1,2,3",6,3275,2300,0.7730434782608696,0.6582363071014982,0.9181818181818182,0.8275862068965517,0.9851485148514851,1.0,0.9357976653696498,0.0021413276231263384,19.624147826086954,0.8381343812240044
fixed_1to3,dnn_sensor,"1,2,3",7,3275,3613,0.6958206476612233,0.6497956267135464,0.9055555555555556,0.4905913978494624,0.8920634920634921,0.9984894259818731,0.9244992295839753,0.0,35.8325525878771,0.6548110504103926
fixed_1to3,dnn_sensor,"1,2,3",8,3275,294,0.8503401360544217,0.7106376119167742,0.725,0.8181818181818182,0.9370629370629371,1.0,1.0,0.0,26.274914965986394,0.5129601727634874
fixed_1to3,dnn_sensor,"1,2,3",9,3275,470,0.7468085106382979,0.7137176714177436,1.0,0.84,0.9230769230769231,1.0,1.0,0.0,35.93456914893616,0.26207095915387024
fixed_1to3,dnn_sensor,"1,2,3",10,3275,3600,0.49194444444444446,0.4654441656223301,0.7333333333333333,0.065,0.6916666666666667,0.7366666666666667,0.725,0.0,129.16730972222223,0.34502913505265387
