experiment,model,train_batches,test_batch,n_train,n_test,accuracy,macro_f1,recall_Ethanol,recall_Ethylene,recall_Ammonia,recall_Acetaldehyde,recall_Acetone,recall_Toluene,concentration_mae,concentration_r2
rolling,dnn_sensor_time,"1,2,3,4,5,6,7,8,9",10,10310,3600,0.7122222222222222,0.7167093041815704,0.8316666666666667,0.43833333333333335,0.9,0.8466666666666667,0.42,0.8366666666666667,121.48195937499999,0.3657312935381547
